# mesh name: scoring_mesh
# primitive scorer name: n_opticalPhotons
# xy projection
200 40 
0,0,1412
0,1,1432
0,2,1492
0,3,1572
0,4,1552
0,5,1520
0,6,1480
0,7,1832
0,8,1664
0,9,1752
0,10,1708
0,11,1736
0,12,1764
0,13,1968
0,14,1792
0,15,1968
0,16,1936
0,17,2004
0,18,2040
0,19,2024
0,20,2016
0,21,1900
0,22,2064
0,23,1980
0,24,1920
0,25,1932
0,26,1892
0,27,1952
0,28,1880
0,29,1540
0,30,1656
0,31,1588
0,32,1684
0,33,1612
0,34,1488
0,35,1432
0,36,1496
0,37,1440
0,38,1464
0,39,1336
1,0,1372
1,1,1564
1,2,1576
1,3,1632
1,4,1716
1,5,1620
1,6,1700
1,7,1876
1,8,1772
1,9,1876
1,10,2064
1,11,2000
1,12,2080
1,13,1988
1,14,2096
1,15,2116
1,16,2144
1,17,1988
1,18,2088
1,19,2140
1,20,2204
1,21,2228
1,22,2156
1,23,2000
1,24,1940
1,25,2180
1,26,2084
1,27,1996
1,28,1844
1,29,1920
1,30,1752
1,31,1692
1,32,1848
1,33,1896
1,34,1424
1,35,1596
1,36,1648
1,37,1500
1,38,1432
1,39,1456
2,0,1540
2,1,1592
2,2,1692
2,3,1836
2,4,1832
2,5,1816
2,6,1764
2,7,1884
2,8,1984
2,9,2024
2,10,1980
2,11,2148
2,12,2000
2,13,2148
2,14,2192
2,15,2208
2,16,2352
2,17,2228
2,18,2192
2,19,2244
2,20,2224
2,21,2296
2,22,2352
2,23,2156
2,24,2292
2,25,2304
2,26,2184
2,27,2292
2,28,2032
2,29,2148
2,30,1848
2,31,1832
2,32,1916
2,33,1908
2,34,1860
2,35,1756
2,36,1816
2,37,1480
2,38,1460
2,39,1416
3,0,1664
3,1,1840
3,2,1792
3,3,1744
3,4,1876
3,5,2080
3,6,1876
3,7,2000
3,8,1920
3,9,2208
3,10,2244
3,11,2340
3,12,2224
3,13,2332
3,14,2364
3,15,2340
3,16,2448
3,17,2472
3,18,2520
3,19,2372
3,20,2600
3,21,2488
3,22,2528
3,23,2472
3,24,2468
3,25,2540
3,26,2364
3,27,2124
3,28,2172
3,29,2120
3,30,2048
3,31,2064
3,32,2028
3,33,2048
3,34,1800
3,35,1900
3,36,1720
3,37,1724
3,38,1648
3,39,1736
4,0,1748
4,1,1964
4,2,1748
4,3,2060
4,4,2136
4,5,2180
4,6,2208
4,7,2176
4,8,2256
4,9,2316
4,10,2424
4,11,2608
4,12,2476
4,13,2364
4,14,2656
4,15,2788
4,16,2740
4,17,2824
4,18,2628
4,19,2664
4,20,2820
4,21,2736
4,22,2556
4,23,2780
4,24,2692
4,25,2784
4,26,2344
4,27,2440
4,28,2520
4,29,2280
4,30,2028
4,31,2432
4,32,2220
4,33,1972
4,34,2092
4,35,1892
4,36,1820
4,37,1912
4,38,1784
4,39,1612
5,0,1888
5,1,2016
5,2,2088
5,3,2152
5,4,2048
5,5,2292
5,6,2264
5,7,2344
5,8,2436
5,9,2280
5,10,2584
5,11,2660
5,12,2896
5,13,2656
5,14,2812
5,15,2836
5,16,3012
5,17,2756
5,18,2820
5,19,2840
5,20,3104
5,21,3000
5,22,3104
5,23,2988
5,24,2900
5,25,2792
5,26,2760
5,27,2780
5,28,2540
5,29,2456
5,30,2628
5,31,2532
5,32,2340
5,33,2208
5,34,2220
5,35,2016
5,36,2108
5,37,2132
5,38,1912
5,39,1868
6,0,1896
6,1,2180
6,2,2116
6,3,2128
6,4,2268
6,5,2460
6,6,2308
6,7,2636
6,8,2484
6,9,2636
6,10,2816
6,11,2940
6,12,3124
6,13,2944
6,14,3024
6,15,3164
6,16,3200
6,17,3220
6,18,3156
6,19,3188
6,20,3020
6,21,3200
6,22,3260
6,23,3248
6,24,3164
6,25,3180
6,26,3056
6,27,2980
6,28,2856
6,29,2836
6,30,2676
6,31,2672
6,32,2432
6,33,2520
6,34,2324
