# mesh name: scoring_mesh
# primitive scorer name: n_opticalPhotons
# xy projection
200 40 
0,0,4
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,4
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,4
0,15,0
0,16,0
0,17,0
0,18,0
0,19,4
0,20,4
0,21,4
0,22,0
0,23,0
0,24,0
0,25,0
0,26,4
0,27,4
0,28,4
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,8
0,36,4
0,37,0
0,38,0
0,39,0
1,0,0
1,1,0
1,2,4
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,0
1,12,0
1,13,4
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,4
1,25,0
1,26,4
1,27,0
1,28,0
1,29,0
1,30,0
1,31,0
1,32,4
1,33,0
1,34,0
1,35,0
1,36,0
1,37,0
1,38,0
1,39,0
2,0,0
2,1,0
2,2,0
2,3,4
2,4,0
2,5,8
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,4
2,16,4
2,17,0
2,18,0
2,19,0
2,20,0
2,21,0
2,22,0
2,23,0
2,24,0
2,25,0
2,26,8
2,27,0
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,4
2,35,4
2,36,0
2,37,0
2,38,0
2,39,4
3,0,0
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0
3,7,0
3,8,4
3,9,0
3,10,0
3,11,0
3,12,0
3,13,0
3,14,0
3,15,4
3,16,0
3,17,4
3,18,0
3,19,0
3,20,0
3,21,0
3,22,0
3,23,0
3,24,0
3,25,0
3,26,0
3,27,0
3,28,0
3,29,0
3,30,4
3,31,0
3,32,0
3,33,0
3,34,0
3,35,4
3,36,0
3,37,0
3,38,0
3,39,0
4,0,4
4,1,0
4,2,0
4,3,0
4,4,4
4,5,0
4,6,0
4,7,4
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,0
4,15,4
4,16,0
4,17,0
4,18,0
4,19,4
4,20,0
4,21,4
4,22,0
4,23,4
4,24,0
4,25,4
